Proyecto,Tipo Especificación,Título API,Versión,Path,Método,Parámetros
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/conan/v2/conans/{package_name}/{package_version}/{package_username}/{package_channel}/revisions/{recipe_revision}/packages/{conan_package_reference}/revisions/{package_revision}/files","GET",8
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/conan/v2/conans/{package_name}/{package_version}/{package_username}/{package_channel}/revisions/{recipe_revision}/packages/{conan_package_reference}/revisions/{package_revision}/files/{file_name}","GET",9
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/conan/v2/conans/{package_name}/{package_version}/{package_username}/{package_channel}/revisions/{recipe_revision}/packages/{conan_package_reference}/revisions/{package_revision}/files/{file_name}","PUT",10
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/conan/v2/conans/{package_name}/{package_version}/{package_username}/{package_channel}/revisions/{recipe_revision}/packages/{conan_package_reference}/revisions/{package_revision}/files/{file_name}/authorize","PUT",9
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/debian/dists/*distribution/Release.gpg","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/debian/dists/*distribution/Release","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/debian/dists/*distribution/InRelease","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/debian/dists/*distribution/{component}/debian-installer/binary-{architecture}/Packages","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/debian/dists/*distribution/{component}/debian-installer/binary-{architecture}/by-hash/SHA256/{file_sha256}","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/debian/dists/*distribution/{component}/source/Sources","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/debian/dists/*distribution/{component}/source/by-hash/SHA256/{file_sha256}","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/debian/dists/*distribution/{component}/binary-{architecture}/Packages","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/debian/dists/*distribution/{component}/binary-{architecture}/by-hash/SHA256/{file_sha256}","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/debian/pool/{distribution}/{letter}/{package_name}/{package_version}/{file_name}","GET",6
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/debian/{file_name}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/debian/{file_name}/authorize","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deploy_keys","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deploy_keys","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deploy_keys/{key_id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deploy_keys/{key_id}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deploy_keys/{key_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deploy_keys/{key_id}/enable","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deploy_tokens","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deploy_tokens","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deploy_tokens/{token_id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deploy_tokens/{token_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deployments","GET",11
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deployments","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deployments/{deployment_id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deployments/{deployment_id}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deployments/{deployment_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deployments/{deployment_id}/merge_requests","GET",45
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/deployments/{deployment_id}/approval","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/draft_notes","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/draft_notes","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/draft_notes/{draft_note_id}","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/draft_notes/{draft_note_id}","PUT",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/draft_notes/{draft_note_id}","DELETE",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/draft_notes/{draft_note_id}/publish","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/merge_requests/{merge_request_iid}/draft_notes/bulk_publish","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/environments","GET",6
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/environments","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/environments/{environment_id}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/environments/{environment_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/environments/{environment_id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/environments/review_apps","DELETE",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/environments/{environment_id}/stop","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/environments/stop_stale","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/error_tracking/client_keys","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/error_tracking/client_keys","POST",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/error_tracking/client_keys/{key_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/error_tracking/settings","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/error_tracking/settings","PATCH",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/error_tracking/settings","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/feature_flags","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/feature_flags","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/feature_flags/{feature_flag_name}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/feature_flags/{feature_flag_name}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/feature_flags/{feature_flag_name}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/feature_flags_user_lists","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/feature_flags_user_lists","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/feature_flags_user_lists/{iid}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/feature_flags_user_lists/{iid}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/feature_flags_user_lists/{iid}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/files/{file_path}/blame","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/files/{file_path}/raw","GET",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/files/{file_path}","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/files/{file_path}","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/files/{file_path}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/repository/files/{file_path}","DELETE",7
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/freeze_periods","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/freeze_periods","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/freeze_periods/{freeze_period_id}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/freeze_periods/{freeze_period_id}","PUT",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/freeze_periods/{freeze_period_id}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/generic/{package_name}/*package_version/(*path/){file_name}/authorize","PUT",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/generic/{package_name}/*package_version/(*path/){file_name}","PUT",4
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/generic/{package_name}/*package_version/(*path/){file_name}","GET",5
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/go/*module_name/@v/list","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/go/*module_name/@v/{module_version}.info","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/go/*module_name/@v/{module_version}.mod","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/go/*module_name/@v/{module_version}.zip","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/helm/{channel}/index.yaml","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/helm/{channel}/charts/{file_name}.tgz","GET",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/helm/api/{channel}/charts/authorize","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/packages/helm/api/{channel}/charts","POST",3
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/apple-app-store","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/asana","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/assembla","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/bamboo","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/bugzilla","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/buildkite","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/campfire","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/confluence","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/custom-issue-tracker","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/datadog","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/diffblue-cover","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/discord","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/drone-ci","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/emails-on-push","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/external-wiki","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/gitlab-slack-application","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/google-play","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/hangouts-chat","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/harbor","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/irker","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/jenkins","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/jira","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/jira-cloud-app","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/matrix","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/mattermost-slash-commands","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/slack-slash-commands","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/packagist","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/phorge","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/pipelines-email","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/pivotaltracker","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/pumble","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/pushover","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/redmine","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/ewm","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/youtrack","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/clickup","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/slack","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/microsoft-teams","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/mattermost","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/teamcity","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/telegram","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/unify-circuit","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/webex-teams","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/zentao","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/squash-tm","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/github","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/git-guardian","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/google-cloud-platform-artifact-registry","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/google-cloud-platform-workload-identity-federation","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/mock-ci","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/mock-monitoring","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/{slug}","DELETE",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/{slug}","GET",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/mattermost_slash_commands/trigger","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/services/slack_slash_commands/trigger","POST",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations","GET",1
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/apple-app-store","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/asana","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/assembla","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/bamboo","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/bugzilla","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/buildkite","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/campfire","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/confluence","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/custom-issue-tracker","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/datadog","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/diffblue-cover","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/discord","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/drone-ci","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/emails-on-push","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/external-wiki","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/gitlab-slack-application","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/google-play","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/hangouts-chat","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/harbor","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/irker","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/jenkins","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/jira","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/jira-cloud-app","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/matrix","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/mattermost-slash-commands","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/slack-slash-commands","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/packagist","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/phorge","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/pipelines-email","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/pivotaltracker","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/pumble","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/pushover","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/redmine","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/ewm","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/youtrack","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/clickup","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/slack","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/microsoft-teams","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/mattermost","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/teamcity","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/telegram","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/unify-circuit","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/webex-teams","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/zentao","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/squash-tm","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/github","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/git-guardian","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/google-cloud-platform-artifact-registry","PUT",2
"COITDEVSOCOEAPPSIA/crewai-nativeai","swagger","GitLab API","v4","/api/v4/projects/{id}/integrations/google-cloud-platform-workload-identity-federation","PUT",2
